"title","author","date","response"
"5846","[討論]想看蝙蝠俠基地？只要在Google地圖輸入...","garfie621"," 3/31","4"
"5861","[陳雷] 超人.女人.蝙蝠俠","andrus"," 3/31","7"
"5867","[負雷] 蝙蝠俠對超人 ","gn00324893"," 3/31","2"
"5868","[好雷] 蝙蝠俠大戰超人，一點都不難看","dagoma"," 3/31","66"
"5870","[好雷] 蝙蝠俠對超人：正義曙光給我的感想","xxfish222"," 3/31","17"
"5874","[討論] 班艾佛列克為「蝙蝠俠」電影編劇","beckseaton"," 3/31","35"
"5877","Re: [好雷] 蝙蝠俠對超人：正義曙光給我的感想","tracydai"," 3/31","6"
"5878","[負雷] 蝙蝠俠對超人，邏輯不通大集合","GameHeven"," 3/31","73"
"5879","Re: [  雷] 蝙蝠俠vs超人中的彩蛋","hydeeric2002"," 3/31","8"
"5880","[負雷] 蝙蝠俠對超人 ","nothing188"," 3/31","9"
"5881","[好雷] BVM蝙蝠俠VS超人的多角度感想(音樂劇情) ","popo4390019"," 3/31","2"
"5890","[請益] 蝙蝠俠黑暗騎士裡面重建指紋的橋段","NuCat"," 3/31","7"
"5894","Re: [負雷] 蝙蝠俠對超人，邏輯不通大集合","westlife0903"," 3/31","30"
"5895","[ 好雷] 蝙蝠俠對超人.太讚了","loveyouwei"," 3/31","12"
"5896","[極好無雷] 蝙蝠俠大戰超人：正義曙光 ","derekhsu"," 3/31","1"
"5904","[請益] BVS 配樂 女超人在博物館遇到蝙蝠俠","slknowa"," 4/01","1"
"5908","[討論] 蝙蝠俠對超人 VS 復仇者聯盟2 網路評價","ooic"," 4/01","49"
"5919","Re: [討論] 蝙蝠俠對超人 VS 復仇者聯盟2 網路評價","iamandre"," 4/01","11"
"5930","[  雷] 超粒方-【彩蛋&劇情解析】蝙蝠俠對超人","killua92"," 4/01","22"
"5932","Re: [  雷] 超粒方-【彩蛋&劇情解析】蝙蝠俠對超人","hong1126"," 4/01",""
"5936","Re: [負雷] 蝙蝠俠對超人，邏輯不通大集合","a5378623"," 4/01","7"
"5942","[影評] 蝙蝠俠超人對決，不輸復仇者聯盟。","a2975"," 4/01","12"
"5952","[討論] 大家期待小班的蝙蝠俠個人電影嗎","shine44"," 4/01","42"
"5965","[好評] BVS蝙蝠俠對超人：正義曙光 無雷 好看！","Xenomorph"," 4/01","15"
"5974","[討論] 蝙蝠俠對超人-LEX的計劃討論","fck302"," 4/01","5"
"5981","[有雷] 對BvS蝙蝠俠對超人當中不滿的地方 ","derekhsu"," 4/01","9"
"6017","[  普雷] 蝙蝠俠對超人","majunlina"," 4/02","9"
"6028","[閒聊] 看蝙蝠俠對超人電影之前的驚喜","teramars"," 4/02","17"
"6037","[好雷] 《蝙蝠俠對超人：正義曙光》精彩對決","moodyblue"," 4/02","3"
"6041","[討論] ★法蘭克★[蝙蝠俠對超人:正義曙光]影評","h2030625"," 4/02","13"
"6042","[好雷] BvS 蝙蝠俠對超人：正義曙光","janchin"," 4/02","7"
"6048","[請益] 蝙蝠俠三部曲中的羅賓(雷)","renhow"," 4/02","24"
"6052","[普雷] 蝙蝠俠對超人：正義曙光中的一句台詞","TaraSoYeon"," 4/02","16"
"6062","[負雷] 蝙蝠俠對超人 之 小班演技很不錯了","belleaya"," 4/03","17"
"6077","[討論] 蝙蝠俠對超人的影評 另一個視角","Capufish"," 4/03","14"
"6079","[討論] BVS -蝙蝠俠的夢境 (有雷慎入)","hong1126"," 4/03","7"
"6080","[好雷] 以老超人跟黑暗騎士印象看蝙蝠俠對超人","shter"," 4/03","5"
"6096","[普雷] 蝙蝠俠對超人-如詩如畫的構圖，但.......","WMstudio"," 4/03","42"
"6105","Re: [討論] BVS -蝙蝠俠的夢境 (有雷慎入)","SINW"," 4/03","3"
"6107","[  雷] 囧星人的『蝙蝠俠對超人：正義曙光』點評","chirex"," 4/03","24"
"6110","[選片] 柯洛弗  與  超人vs蝙蝠俠 的選擇","YoungG"," 4/03","39"
"6123","[大雷] 正義曙光-附贈蝙蝠俠對超人","SagaraSousuk"," 4/03","6"
"6126","Re: [討論] BVS -蝙蝠俠的夢境 (有雷慎入)","mori030"," 4/03","1"
"6135","[討論] 蝙蝠俠對超人 Lex檔案內的四個超人類","a928"," 4/04","22"
"6141","[微好雷] BVS 超人對蝙蝠俠 ","dacho"," 4/04","9"
"6145","[好雷] 蝙蝠俠對超人:中二曙光之查克好忙 ","arsl400"," 4/04","16"
"6154","Re: [討論] 蝙蝠俠對超人 Lex檔案內的四個超人類","pun442"," 4/04","5"
"6157","[好雷]蝙蝠俠對超人:正義曙光  一場信念的戰爭  ","cider"," 4/04","27"
"6161","[討論] 蝙蝠俠對超人 點評集合","Gygun5566"," 4/04","7"
"6168","Re: [討論] 蝙蝠俠對超人 點評集合","Godfrey0216"," 4/04","3"
"6172","[新聞] 蝙蝠俠對超人 兩大英雄續稱霸北美票房","Dissipate"," 4/04","40"
"6178","Re: [新聞] 蝙蝠俠對超人 兩大英雄續稱霸北美票房","cylin930"," 4/04","24"
"6180","[討論] 超人對蝙蝠俠","jason0308"," 4/04","4"
"6241","Re: [討論] BVS -蝙蝠俠的夢境 (有雷慎入)","bleaf"," 4/05","15"
"6264","Fw: [問卦] 蝙蝠俠對超人的好看點?","bjzx5"," 4/05","5"
"6269","Re: [討論] BVS -蝙蝠俠的夢境 (有雷慎入)","awhat"," 4/05","5"
"6282","[請益] BVS 蝙蝠俠的資料夾沒有綠光戰警？","os30111"," 4/05","27"
"6286","[問片] 蝙蝠俠 超人 正義聯盟 動畫電影時間順序","KidLai"," 4/06","13"
"6327","[討論] 蝙蝠俠對超人 身為Zack粉來護航一下","CerberusClaw"," 4/06","29"
"6328","[  極好雷] 超人對蝙蝠俠","jue0614"," 4/06",""
"6365","Re: [好雷] 蝙蝠俠對超人 BvS，62 場戲 recap","wuboy"," 4/07","11"
"6376","Re: [好雷] 蝙蝠俠對超人 BvS，62 場戲 recap","PatsyGallagh"," 4/07","7"
"6377","Re: [好雷] 蝙蝠俠對超人 BvS，62 場戲 recap","chirex"," 4/07","3"
"6403","[好雷] 《蝙蝠俠對超人：正義曙光》 ","armorblocks"," 4/07","15"
"6409","[影音]【蝙蝠俠】總共拍了幾部電影 ","bpf1980"," 4/07","8"
"6455","[有雷] 蝙蝠俠對超人：正義曙光裏的某個角色","holyseraph"," 4/08","2"
"6492","Re: [普無雷]【蝙蝠俠對超人】快出個對子對死他啊！","mori030"," 4/09","2"
"6499","[請益] 蝙蝠俠對超人(有雷)","junehome"," 4/09","10"
"6504","[請益] 蝙蝠俠對超人服裝問題","panpan"," 4/09",""
"6508","Re: [好雷] 《蝙蝠俠對超人：正義曙光》 ","newgunden"," 4/09","19"
"6525","[普雷] 蝙蝠俠對超人..文以載道與爽度的兩難 ","Zionward"," 4/09","4"
"6547","[無雷建議]看蝙蝠俠vs超人的衍伸閱讀","DevilCool"," 4/10","16"
"6556","[負雷] 蝙蝠俠對超人─黎明曙光還是陰雨前夕?","sunny1991225"," 4/10","爆"
"6557","Re: [無雷建議]看蝙蝠俠vs超人的前置作業(完全不需要)","t13thbc"," 4/10","17"
"6590","[好雷] 「蝙蝠俠對超人」中的蝙蝠俠","machine139"," 4/10","74"
"6639","[請益] 蝙蝠俠對超人","peoplemore"," 4/11","31"
"6651","[討論] 蝙蝠俠對超人隱含的批判","bpf1980"," 4/11","50"
"6657","[心得雷]蝙蝠俠對超人-何謂正義 ","LIPOYI"," 4/11","12"
"6665","Re: [討論] 蝙蝠俠對超人隱含的批判","a5378623"," 4/11","27"
"6668","[討論] 超人與蝙蝠俠的信念對立 (有雷)","DesertGold"," 4/11","23"
"6677","Re: [討論] 蝙蝠俠對超人隱含的批判","bpf1980"," 4/12","4"
"6680","Re: [討論] 蝙蝠俠對超人隱含的批判","a5378623"," 4/12","25"
"6765","[討論] 華納 CEO 確認蝙蝠俠個人電影","alljerry04"," 4/13","67"
"6766","[問片] 一部蝙蝠俠是樂高的片子","wowlow"," 4/13","4"
"6949","[討論] 蝙蝠俠對超人中的神力女超人","parkerlived"," 4/15","39"
"6955","Re: [討論] 蝙蝠俠對超人中的神力女超人","yashiro"," 4/15","21"
"6974","Re: [新聞] 蝙蝠俠對超人 兩大英雄續稱霸北美票房","Dissipate"," 4/16","38"
"7513","[新聞]蝙蝠俠＋超人 為何打不過漫威？ ","DrStrange"," 4/24","爆"
"7520","Re: [新聞]蝙蝠俠＋超人 為何打不過漫威？ ","kazamisin"," 4/24","67"
"7522","Re: [新聞]蝙蝠俠＋超人 為何打不過漫威？ ","jt13"," 4/24","65"
"7523","Re: [新聞]蝙蝠俠＋超人 為何打不過漫威？ ","downstairs"," 4/24","6"
"7524","Re: [新聞]蝙蝠俠＋超人 為何打不過漫威？ ","rvuu"," 4/24","3"
"7525","Re: [新聞]蝙蝠俠＋超人 為何打不過漫威？ ","ryanworld"," 4/24","56"
"7527","Re: [新聞]蝙蝠俠＋超人 為何打不過漫威？ ","sunny1991225"," 4/24","34"
"7531","Re: [新聞]蝙蝠俠＋超人 為何打不過漫威？ ","qn123456"," 4/24","38"
"7540","Re: [新聞]蝙蝠俠＋超人 為何打不過漫威？ ","neo5277"," 4/24","2"
"7546","[普雷]畫面很有戲卻令我出戲的蝙蝠俠對超人 ","ksng1092"," 4/24","19"
"7550","Re: [新聞]蝙蝠俠＋超人 為何打不過漫威？ ","ipod7788"," 4/24","15"
"7561","Re: [新聞]蝙蝠俠＋超人 為何打不過漫威？ ","t13thbc"," 4/24","22"
"7587","Re: [新聞]蝙蝠俠＋超人 為何打不過漫威？ ","takuminauki"," 4/25","53"
"7592","[請益] 蝙蝠俠對超人的反超人裝","volcom"," 4/25","41"
"7595","Re: [新聞]蝙蝠俠＋超人 為何打不過漫威？ ","gwcatgwcat"," 4/25","30"
"7596","Re: [新聞]蝙蝠俠＋超人 為何打不過漫威？ ","BABYINCAR"," 4/25",""
"7597","Re: [新聞]蝙蝠俠＋超人 為何打不過漫威？ ","waterfall"," 4/25","21"
"7599","Re: [新聞]蝙蝠俠＋超人 為何打不過漫威？ ","radi035"," 4/25","81"
"7610","Re: [新聞]蝙蝠俠＋超人 為何打不過漫威？ ","GameHeven"," 4/25","25"
"7621","Re: [新聞]蝙蝠俠＋超人 為何打不過漫威？ ","alexmai"," 4/25",""
"7635","[負雷]蝙蝠俠對超人—正義曙光：海頓硬尬德布西 ","tcypost"," 4/26","16"
"7642","Re: [新聞]蝙蝠俠＋超人 為何打不過漫威？","QBby"," 4/26","5"
"7651","Re: [新聞]蝙蝠俠＋超人 為何打不過漫威？","shine44"," 4/26","61"
"7661","Re: [新聞]蝙蝠俠＋超人 為何打不過漫威？","FateHunter"," 4/26","14"
"7905","[心得] 超人蝙蝠俠比美隊三還優的部份","gaymuscle"," 4/28","38"
"8119","[討論] 《美隊3》VS《蝙蝠俠對超人》(無美隊3雷)","leila"," 4/29","35"
"8364","[請益]蝙蝠俠爸媽和班叔是死過最多次的角色嗎?","antonio888"," 5/01","36"
"8403","[負雷] 蝙蝠俠大戰超人：正義曙光 ","ArthurCurry"," 5/01","12"
"8508","Re: [心得] 超人蝙蝠俠比美隊三還優的部份","jamesk030"," 5/02","7"
"8510","Re: [心得] 超人蝙蝠俠比美隊三還優的部份","vince4687"," 5/02","1"
"8761","[討論] HISHE該怎麼完結 - 蝙蝠俠對超人","takura"," 5/04","61"
"8802","[翻譯] HISHE該怎麼完結--蝙蝠俠對超人:正義曙光","KYLAT"," 5/04","18"
"9349","[討論] 蝙蝠俠殺人","evaras"," 5/11","47"
"10635","[討論] 天啟跟超人VS蝙蝠俠","R75"," 5/26","35"
"10644","Re: [討論] 天啟跟超人VS蝙蝠俠","NuCat"," 5/26",""
"10818","[問片] 蝙蝠俠對超人","HellKitty"," 5/28","14"
"10845","[討論] 蝙蝠俠 黑暗騎士 瑞秋","joker123911"," 5/29","6"
"10911","[討論] 傑瑞米艾朗談《蝙蝠俠對超人》評價","alljerry04"," 5/30","50"
"10946","[新聞] 「阿福」傑瑞米艾恩斯：《蝙蝠俠對超人：","ocp1017"," 5/30","17"
"11033","[新聞] 蝙蝠俠編劇法蘭克米勒說小班的表現很好","kuninaka"," 6/01","25"
"11341","[討論] 關於《蝙蝠俠對超人：正義曙光》終極版","alljerry04"," 6/06","10"
"11361","[新聞] 《厲陰宅2》導演溫子仁談論《蝙蝠俠對超","ocp1017"," 6/06","9"
"11518","[有雷]《蝙蝠俠對超人》談敘事形式轉譯的困難 ","ViewMovie"," 6/08","6"
"11550","Re: [有雷]《蝙蝠俠對超人》談敘事形式轉譯的困難 ","cider"," 6/09","5"
"11566","Re: [有雷]《蝙蝠俠對超人》談敘事形式轉譯的困難 ","ckshchen"," 6/09","15"
"11667","Re: [討論] 蝙蝠俠 黑暗騎士 瑞秋","bawbaw520"," 6/10","32"
"11674","Re: [討論] 蝙蝠俠 黑暗騎士 瑞秋","tonemay"," 6/10","1"
"11709","Re: [討論] 蝙蝠俠 黑暗騎士 瑞秋","DarrenD"," 6/10","25"
"11711","Re: [討論] 蝙蝠俠 黑暗騎士 瑞秋","sluttervagen"," 6/10",""
"11737","Re: [討論] 蝙蝠俠 黑暗騎士 瑞秋","PercyShelley"," 6/11","5"
"12024","[新聞] 《蝙蝠俠對超人：正義曙光》限制級終極","ocp1017"," 6/14","27"
"12464","[有雷]淺談蝙蝠俠對超人、美國隊長3、X戰警天啟","ViewMovie"," 6/21","29"
"12672","[新聞] 小班又不開心了！對蝙蝠俠獨立電影劇本","conpo"," 6/23","38"
"12752","Fw: [討論] 《蝙蝠俠對超人：正義曙光》終極版初心得","alljerry04"," 6/24","7"
"13061","[好雷] 蝙蝠俠v超人 終極剪輯版 微心得 ","khpr1007"," 6/28","41"
"13110","Re: [好雷] 蝙蝠俠v超人 終極剪輯版 微心得 ","TheAVKing"," 6/29","8"
"13113","Fw: [心得] 蝙蝠俠對超人完整版：魔鬼藏在細節裡","sunny1991225"," 6/29","70"
"13239","[討論]剛看到的蝙蝠俠與超人的惡搞預告 ","Scape"," 7/01",""
"13324","[選片] 請訂北海岸,蝙蝠俠揍超人，那些年","wadeisshit"," 7/02","X4"
"13414","[新聞] 蝙蝠俠出軌保母 分手10年妻！岳父爆料復","seguignol"," 7/03","27"
"13453","[無雷]請給《蝙蝠俠對超人：正義曙光》一個機會","wenya1441"," 7/04","32"
"13498","[討論] 蝙蝠俠、超人的正義？","yoyostar1990"," 7/04","6"
"13525","Re: [討論] 蝙蝠俠、超人的正義？","FallenAngelX"," 7/04","4"
"13532","Re: [討論] 蝙蝠俠、超人的正義？","crazy126"," 7/05","8"
"13545","[請益] 蝙蝠俠對超人已經在google play上架","poca777"," 7/05","22"
"13554","[討論] 蝙蝠俠對聽到「瑪莎」的應對","waynesun0419"," 7/05","9"
"13568","Re: [討論] 《蝙蝠俠對超人：正義曙光》終極版初心得","GameHeven"," 7/05","9"
"13572","[好雷] 《蝙蝠俠對超人》終極版－MOS正宗續集","NANJO1569"," 7/05","8"
"13581","Re: [好雷] 蝙蝠俠對超人 BvS，62 場戲 recap","nagisaK"," 7/05","7"
"13668","[討論] BVS 蝙蝠俠殺人數統計影片","proprome"," 7/06","9"
"13677","[選片] 蝙蝠俠大戰超人 或終極版","JetChen"," 7/07","9"
"13730","[新聞] 威秀獨家上映，蝙蝠俠：致命玩笑","kuninaka"," 7/07","10"
"13748","[請益] 蝙蝠俠最後登場的效果","nagisaK"," 7/08","8"
"13844","[請益] 蝙蝠俠對超人 最後雷克斯在幹嘛","kuokevin"," 7/09","33"
"13987","[討論] 超人對蝙蝠俠中蝙蝠俠是否沒在動腦?","lostbook"," 7/10","2"
"13993","[請益] 超人對蝙蝠俠中參議員的表現???","demo3399"," 7/10","32"
"14135","[新聞] 《蝙蝠俠：致命玩笑》揭密小丑黑暗起源","iSad56"," 7/12","21"
"14192","[討論] 為何每個蝙蝠俠導演不拍 致命玩笑","kuja"," 7/13","4"
"14400","[請益] 蝙蝠俠對超人(雷)","homechen1990"," 7/16","19"
"14664","[選片] 星際爭霸戰3 VS 蝙蝠俠卡通","BABYINCAR"," 7/20","28"
"14681","[討論] 誠實預告(英文) 蝙蝠俠對超人","dreamcube"," 7/20","38"
"14760","[翻譯] 誠實預告片--蝙蝠俠對超人：正義曙光","KYLAT"," 7/21","73"
"14805","Re: [翻譯] 誠實預告片--蝙蝠俠對超人：正義曙光","ryan100100"," 7/22","6"
"14900","Re: [翻譯] 誠實預告片--蝙蝠俠對超人：正義曙光","t13thbc"," 7/23","34"
"14909","[普雷] 蝙蝠俠：致命玩笑","DarthCod"," 7/23","12"
"14914","[極好雷]  蝙蝠俠: 致命玩笑","solidmiss"," 7/23","20"
"14924","[討論] 蝙蝠俠對超人:正義曙光 神力女超人的表現","Teentop"," 7/23","40"
"14946","[好雷] 蝙蝠俠:致命玩笑","BlueTuna601"," 7/24","15"
"14974","[問片] 蝙蝠俠大戰超人，DvD問題","vicktor7273"," 7/24","20"
"14997","[好雷]蝙蝠俠：致命玩笑Just a bad day~ ","sh3312037"," 7/24","1"
"15049","[ 普雷] 蝙蝠俠：致命玩笑 非迷別看","mailman"," 7/25","11"
"15097","[微負雷] 蝙蝠俠：致命玩笑","Alisonmanson"," 7/26","21"
"15138","[好微雷]蝙蝠俠:致命玩笑","exotoahaha13"," 7/26","4"
"15172","Re: [好雷] 蝙蝠俠:致命玩笑","NCKUbuddha"," 7/27","3"
"15200","[請益雷] 蝙蝠俠-致命玩笑","bouly"," 7/28","9"
"15229","Re: [請益雷] 蝙蝠俠-致命玩笑","HOLLYQOO"," 7/28","17"
"15397","[請益] 蝙蝠俠對超人:正義曙光的羅賓","XDGEE"," 7/30","14"
"15516","[請益] 蝙蝠俠vs超人 台詞一問","h2030625"," 8/01","16"
"15545","[負雷] 超人對蝙蝠俠：正義曙光 ","yiao"," 8/01","46"
"15564","[新聞] 傑瑞李透想再扮小丑 對抗小班的蝙蝠俠","seguignol"," 8/01","24"
"15698","Re: [負雷] 超人對蝙蝠俠：正義曙光 ","cider"," 8/03","7"
"15768","[專題] 蝙蝠俠 76 年來的宿敵！銀幕小丑的極惡進化史","piggood"," 8/04","5"
"15781","[異想]如果Edgar Wright來拍蝙蝠俠","hsupohsiang"," 8/04","5"
"15857","[討論] 自殺突擊隊 蝙蝠俠跟超人咧？","BBACD"," 8/05","2"
"15893","[討論] 蝙蝠俠:血濺阿卡漢V.S自殺突擊隊 ","joe199277"," 8/05","31"
"16221","[討論] 《超人》將拍續集 可能在蝙蝠俠後上映","jay5566"," 8/09","46"
"16283","[請益] 諾蘭蝙蝠俠系列 席尼墨菲的稻草人被弱化?","jay5566"," 8/10","69"
"16308","Re: [請益] 諾蘭蝙蝠俠系列 席尼墨菲的稻草人被弱化?","ipod7788"," 8/10","11"
"16324","Re: [請益] 諾蘭蝙蝠俠系列 席尼墨菲的稻草人被弱化?","ayrtonvitas"," 8/10","7"
"16443","[討論] 對槓蝙蝠俠不滿足 傑瑞李透還想PK超人！","XDGEE"," 8/12","30"
"16447","[翻譯] 電影理論家--蝙蝠俠之三個小丑理論","KYLAT"," 8/12","14"
"16613","[請益] 蝙蝠俠對超人裡 超人為什麼不一走了之","XDGEE"," 8/14","47"
"16701","[討論] 演蝙蝠俠的敵人\"小丑\",真的不能入戲太深?","Emerson158"," 8/15","4"
"16913","[新聞] 蝙蝠俠傳奇配音員凱文康羅伊：蝙蝠俠不應","proprome"," 8/17","43"
"16938","Re: [新聞] 蝙蝠俠傳奇配音員凱文康羅伊：蝙蝠俠不應","hn12404988"," 8/18","11"
"16949","Re: [新聞] 蝙蝠俠傳奇配音員凱文康羅伊：蝙蝠俠不應","BanJarvan4"," 8/18","6"
"16967","[討論] 【樂高蝙蝠俠電影】2016動漫展預告","SKnight"," 8/18","7"
"17310","[討論] 蝙蝠俠獨立電影場景設定在阿卡漢瘋人院?","jay5566"," 8/23","29"
"17312","Re: [討論] 蝙蝠俠獨立電影場景設定在阿卡漢瘋人院?","Atima"," 8/23","18"
"17414","[討論] 蝙蝠俠vs超人一問","h2030625"," 8/24","29"
"17871","[討論] 誠實預告 蝙蝠俠:致命玩笑","arsl400"," 8/31","12"
"18130","[Live] 蝙蝠俠：開戰時刻 HBO 23:05","PrinceBamboo"," 9/03","30"
"18148","[討論] 為何蝙蝠俠不炸火車 要在底下盪來盪去?","h2030625"," 9/04","10"
"18166","Re: [討論] 為何蝙蝠俠不炸火車 要在底下盪來盪去?","polo007"," 9/04","1"
"18179","Re: [討論] 為何蝙蝠俠不炸火車 要在底下盪來盪去?","lockgaap"," 9/04","5"
"18660","[翻譯] 誠實預告片--蝙蝠俠：致命玩笑","KYLAT"," 9/08","6"
"18843","[討論] 蝙蝠俠最喜歡哪集？","ztopip"," 9/10","27"
"20051","[討論] 黑豹透露他對於蝙蝠俠對超人的看法","jay5566"," 9/22","43"
"20054","Re: [討論] 黑豹透露他對於蝙蝠俠對超人的看法","NuCat"," 9/22","X1"
"20486","[請益] 蝙蝠俠：開戰時刻","lovero61108"," 9/28","17"
"20511","Re: [請益] 蝙蝠俠：開戰時刻","REDBLUEr"," 9/29","3"
"20575","[請益] 為啥大家會相信是蝙蝠俠殺掉哈維丹特?","Matsunaka3"," 9/29","16"
"20586","Re: [請益] 為啥大家會相信是蝙蝠俠殺掉哈維丹特?","REDBLUEr"," 9/30","3"
"20881","[新聞] 班艾佛列克透露新蝙蝠俠電影的片名","psw788","10/04","37"
"21477","[好雷] 會計師-心靈捕手與蝙蝠俠的綜合體","ck0413","10/13","12"
"21680","[極好雷] 不愧是蝙蝠俠 偶爾兼職會計師","eusttass","10/16","12"
"21929","[討論] 蝙蝠俠為什麼不翻成蝙蝠人？","dxdy","10/19","38"
"21940","Re: [討論] 蝙蝠俠為什麼不翻成蝙蝠人？","havohej","10/19","25"
"21945","Re: [討論] 蝙蝠俠為什麼不翻成蝙蝠人？","PegasusSeiya","10/19","8"
"21958","Re: [討論] 蝙蝠俠為什麼不翻成蝙蝠人？","IBIZA","10/19","37"
"22405","[討論] 《大賣空》與蝙蝠俠憤怒的雙踏(有雷)","buddhabikini","10/25","14"
"23044","[新聞] 前蝙蝠俠方基墨罹喉癌 藏2年好友說溜嘴","sampsonlu919","10/31","10"
"23170","Re: [吐槽雷]蝙蝠俠大戰超人","leedtw","11/02","4"
"23324","[討論] 《樂高：蝙蝠俠電影》最新預告","SKnight","11/04","15"
"23739","[討論] 歷代【蝙蝠俠】誰演的最像【蝙蝠俠】?","psooolder","11/10","99"
"23760","[新聞] 3 分半帶你一窺查克史奈德在《蝙蝠俠對超","lc536894","11/10","28"
"23781","Re: [討論] 歷代【蝙蝠俠】誰演的最像【蝙蝠俠】?","pipsqueak002","11/11","13"
"24087","[討論] 打擊恐怖小丑！紐約警方招募蝙蝠俠來助陣","jay5566","11/15","3"
"24559","[新聞] 粉絲請注意 「蝙蝠俠」經典反派將缺席","neihu","11/21","7"
"26098","[新聞] 「蜘蛛人」湯姆霍蘭德 就愛這位「蝙蝠俠","sony577","12/13","26"
"26101","Re: [新聞] 「蜘蛛人」湯姆霍蘭德 就愛這位「蝙蝠俠","chirex","12/13","3"
"26150","[新聞] 艾佛列克的蝙蝠俠 可能在正義聯盟2前上映","sampsonlu919","12/13","12"
"26344","[新聞] 急不得！艾佛列克︰蝙蝠俠電影要更多時間","sampsonlu919","12/16","36"
"26507","[討論] 如果舊蝙蝠俠系列都是提姆波頓導的話？","akanishiking","12/18","9"
"26517","Re: [討論] 如果舊蝙蝠俠系列都是提姆波頓導的話？","cmj","12/18","1"
