"title","author","date","response"
"12635","[負雷]我就要你好好的  ","flyego"," 6/23","12"
"12676","[好雷] 我就要你好好的小感","aiya0824"," 6/23","12"
"12713","[好雷]《我就要你好好的》：遇見你之後，我才成為現在的我","wesley1203"," 6/23","3"
"12741","[負雷] 我就要你好好的 殘缺的格雷","ioci"," 6/24","10"
"12762","[ 好雷]  我就要你好好的一些感想","sdele"," 6/24","6"
"12820","[普好雷] 我就要你好好的","hydeliu"," 6/25","6"
"12898","[  負雷] 我就要你好好的，花錢","mailman"," 6/26","50"
"12921","[請益] 我就要你好好的","goipait"," 6/26",""
"12939","Re: [  負雷] 我就要你好好的，花錢","goipait"," 6/26","9"
"12987","Re: [請益] 【微負雷】結局討論！已看過我就要你好好的請進","daiYuTsung"," 6/27","4"
"13029","[好雷] 我就要你好好的 (雷) ","cpywww"," 6/27","4"
"13033","[普雷] 我就要你好好的 - 因為你只能活一次 ","Riot"," 6/27","60"
"13057","[  雷] 我就要你好好的---女主角劈腿的故事?","SwordSaint56"," 6/28","4"
"13100","[大負雷] 我就要你好好的，不被愛的才是第三者?","pg123"," 6/29","53"
"13121","Re: [大負雷] 我就要你好好的，不被愛的才是第三者?","a5378623"," 6/29","5"
"13172","Re: [大負雷] 我就要你好好的，不被愛的才是第三者?","white1225"," 6/30","13"
"13189","[負雷] 龍女的誘惑/我就要你好好的","alexisv41"," 6/30","7"
"13207","[好雷] 我就要你好好的-船過水留痕 ","armorblocks"," 6/30","2"
"13211","[討論] 我就要你好好的與逆轉人生","forrest1106"," 6/30","12"
"13217","[負雷] 我就要你好好的","nihillin"," 6/30","10"
"13273","[微雷] 整體新穎，細節欠佳─《我就要你好好的》","kaiandgreen"," 7/01","2"
"13365","[普雷]  Me before You 我就要你好好的","blingkai"," 7/02","7"
"13383","[普偏好雷]我就要你好好的 ","daniel800530"," 7/03","10"
"13427","[QQ雷]我就要你好好的 幫奈威QQ ","joe199277"," 7/03","26"
"13460","[ 負雷] 我就要你好好的","ramanptt"," 7/04","5"
"13484","[普雷] 我就要你好好的---打發時間的小品","Raphael666"," 7/04","2"
"13496","[普雷] 我就要你好好的 另推電影插曲","PhantasyEH"," 7/04","10"
"13501","[好雷] 我就要你好好的 心得","ilovecat0310"," 7/04","11"
"13635","[好雷] 我就要你好好的(Me Before You)心得 ","casio07"," 7/06","23"
"13709","[討論] 我就要你好好的小說","ttt871209"," 7/07","19"
"13736","[評論] 藍色電影夢》我就要你好好的：夢囈","MyAll"," 7/08","2"
"13866","[無雷] Me before you我就要你好好的，大材小用","a85115230"," 7/09","11"
"13887","[好雷] 女主演技爆發，我就要你好好的。","Haonan"," 7/09","32"
"13888","[好雷] 我就要你好好的 Me before you ","walkxd136"," 7/09","3"
"13892","[討論] 我就要你好好的，我們都被中國文化制約了","Haonan"," 7/09","X4"
"13918","[普雷] 我就要你好好的 ","angeltear13"," 7/09","4"
"13935","[討論] 我就要你好好的與愛的萬物論","nike90058"," 7/10","5"
"13937","[討論] 我就要你好好的 是否性別互換就是神片？","Roy3567"," 7/10","20"
"13944","Re: [普偏好雷]我就要你好好的 ","RealJustice"," 7/10","6"
"13953","Re: [討論] 我就要你好好的，我們都被中國文化制約了","Haonan"," 7/10",""
"13956","Re: [討論] 我就要你好好的，我們都被中國文化制約了","mikiup0321"," 7/10","10"
"13981","[討論] 我就要你好好的男角對換會？（雷","PINGS20"," 7/10","12"
"13983","[請益] 我就要你好好的台詞請益","Breeze1984"," 7/10","3"
"14022","[普雷] 我就要你好好的","qscez"," 7/10",""
"14037","[討論] 真愛BJ4 vs 我就要你好好的","whow"," 7/11","20"
"14082","[微雷] 我就要你好好的心得","maxjack"," 7/11","2"
"14130","Re: [討論] 我就要你好好的，我們都被中國文化制約了","JedLin"," 7/12","2"
"14161","[好雷] 我就要你好好的Me Before You ","kaoru1992"," 7/12","38"
"14540","Re: [好雷] 我就要你好好的Me Before You ","gonego"," 7/18","62"
"14911","[討論] 有雷，我就要你好好的，如果是這樣失能呢","kuja"," 7/23","8"
"14981","[普雷] 我就要你好好的","amber626"," 7/24","4"
"16360","[討論] 我就要你好好的","qwe622679"," 8/11",""
"18917","[選片] 下女的誘惑 我就要你好好的","callcallABC"," 9/11","41"
"18949","[好雷] 我就要你好好的—劈腿不是重點","vicwolf"," 9/11","9"
"19472","[請益] 我就要你好好的 女主角何事開始劈腿？","callcallABC"," 9/16","2"
"20081","[ 好雷] 我就要你好好的","moonmaker"," 9/23","2"
"23193","藍色茉莉  六弄咖啡館 我就要你好好的","a874622","11/03","2"
"23398","[微好雷]Me Before You我就要你好好的/遇見你之","chening","11/05","4"
"23687","[討論] 我就要你好好的 泰山傳奇 myVideo免費看","mika0730","11/09","2"
"25077","[請益] 我就要你好好的，男主角聽的歌是?","doraemondai","11/28","1"
