"title","author","date","response"
"10355","[心得] 惡棍英雄：死侍 Deadpool","bluerain0716"," 5/22","1"
"10518","[討論] 國外粉絲製作 內戰X死侍 影片","cgmagic7"," 5/24","2"
"10745","[討論] Ｘ教授：期待在死侍電影露臉","bebopfan"," 5/27","32"
"11121","[討論] 金鋼狼３成本是死侍的兩倍多","bebopfan"," 6/02","52"
"11339","[討論] 死侍日本首周末票房","bebopfan"," 6/06","26"
"11493","[新聞] 不跟風死侍 《自殺突擊隊》非限制級","conpo"," 6/08","11"
"12793","[討論] 自殺突擊隊片長：比死侍短","bebopfan"," 6/24","14"
"12824","Re: [討論] 自殺突擊隊片長：比死侍短","tkuterry"," 6/25","6"
"13009","[新聞] 製作人賽門金柏格透露《死侍 2》目標 2017 年初開拍","piggood"," 6/27","10"
"13537","[新聞] 在一起吧！快銀期待拍《快銀死侍》合作…","shinn800128"," 7/05","27"
"14045","[討論] 死侍偉德＋神盾局長＝？？？","bebopfan"," 7/11","8"
"16131","[討論] 一個死侍的疑問...","RealJack"," 8/08","8"
"17817","[討論] 為求死侍完美 萊恩雷諾斯自掏腰包發工資","jay5566"," 8/30","爆"
"17839","[請益] 請問死侍片尾曲","funkykai"," 8/30","3"
"19234","[討論] 蜘蛛人和隊長feat.死侍","kyouya"," 9/13","9"
"20985","[討論] 死侍和金鋼狼聯手","bebopfan","10/06","27"
"21978","[討論] 死侍２女英雄演員試鏡","bebopfan","10/20","16"
"22224","[討論] 導演:造型! 死侍:笑話!","bebopfan","10/23","28"
"22234","[新聞] 死侍導演提姆米勒傳出退出續集","Mansun","10/23","19"
"22252","[討論] 《死侍2》卡關！　導演和萊恩雷諾斯鬧翻","jay5566","10/23","14"
"22409","[新聞] 影迷發起連署　要昆汀塔倫提諾執導《死侍2》","psw788","10/25","32"
"23242","[新聞] 死侍導演將製作電玩改編電影《音速小子》","sampsonlu919","11/03","6"
"23335","[新聞] 配樂師JUNKIE XL隨導演退出《死侍》續集","sampsonlu919","11/05","2"
"23699","[討論] 福斯英雄片前瞻：死侍３＆Ｘ戰警重啟？","SKnight","11/10","38"
"24069","[新聞] 福斯曾針對《死侍》登場角色與Marvel展開協商","qn123456","11/15","8"
"24318","[討論] 大揭密！死侍片中2次忘帶武器 竟是沒經費","jay5566","11/18","28"
"24382","[新聞] 死侍2導演據傳由「捍衛任務」製片擔任","arsl400","11/19","9"
"24693","[新聞] 凱文史密斯建議死侍導演接手《閃電俠》","sampsonlu919","11/22","7"
"24930","[新聞] 「死侍」想角逐奧斯卡獎","sampsonlu919","11/26","12"
"25795","[討論] 死侍: 安啦, 續集不貴.","bebopfan","12/09","5"
"25957","[新聞] 製作人賽門金柏格表示：死侍2會忠於核心","sampsonlu919","12/11","10"
"26031","[討論] 製作人表示《惡棍英雄：死侍2》會忠於核","jay5566","12/12","6"
"26033","[討論] 萊恩雷諾斯：想要死侍跟金鋼狼一起演電影","jay5566","12/12","37"
"26526","[新聞]萊恩雷諾斯談《死侍》與《綠光戰警》票房","ViewMovie","12/18","7"
"27382","[新聞] 金鋼狼導演: 沒死侍啦! 聽不懂嗎!?","bebopfan","12/29","7"
"27441","[討論] 謠言破除！死侍與金鋼狼不會在《羅根》","jay5566","12/30","3"
"27559","[討論] 《死侍》成2016電影盗版最愛第1名!","jay5566"," 1/01","5"
