"title","author","date","response"
"561","[新聞] 解剖檯評分88－《神鬼獵人》","lpbrother"," 1/10","1"
"562","Re: [討論] 神鬼獵人一些劇情問題請教(有雷慎入)","notj4"," 1/10","8"
"567","[討論]機械姬的宅宅居然是神鬼獵人的隊長~~~","kooluo"," 1/10","20"
"572","Re: [討論] 神鬼獵人一些劇情問題請教(有雷慎入)","toto3527"," 1/10","3"
"586","[選片] 神鬼獵人V.S惡女訂製服 您選哪一部","chengRlee"," 1/10","35"
"593","[好雷]神鬼獵人-皮卡丘是否能拿小金人? ","FIREB0Y"," 1/10","40"
"596","Re: [討論] 神鬼獵人一些劇情問題請教(有雷慎入)","jiern"," 1/10","9"
"603","[請益] 神鬼獵人酋長的女兒","xinzhijoe"," 1/10","16"
"618","Re: [好雷]神鬼獵人-皮卡丘是否能拿小金人? ","WTF5566"," 1/11",""
"621","[無雷] The Revenant神鬼獵人","sukimq"," 1/11",""
"630","[新聞] 奪劇情類最佳影片 《神鬼獵人》大贏家","xew5252"," 1/11","15"
"640","[好雷] 神鬼獵人之曠野中的皮卡丘","shiroku46"," 1/11","14"
"643","[好雷] 身歷其境、深感其痛－神鬼獵人","ueiwei"," 1/11",""
"654","[好雷]關於神鬼獵人開頭的拍攝手法 ","a435007"," 1/11","9"
"657","[討論] 神鬼獵人和聶隱娘哪個比較悶","MainXI"," 1/11","19"
"659","[好雷] 神鬼獵人---完美的藝術品,完美的156分鐘","Wonderwalk"," 1/11","23"
"666","[好無雷] 神鬼獵人好看在哪 ","ya700"," 1/12","7"
"670","[有雷]談福爾摩斯與神鬼獵人及服裝 ","whitestripe"," 1/12","9"
"677","[新聞] 《神鬼獵人》金球大贏家 瞄準奧斯卡","CatchPlay"," 1/12","12"
"683","Re: [新聞] 《神鬼獵人》金球大贏家 瞄準奧斯卡","chirex"," 1/12","12"
"692","[好雷]《神鬼獵人》之灰熊厲害","piggood"," 1/12","2"
"693","[好雷] 李奧納多靠《神鬼獵人》備受矚目，什麼時","hagin"," 1/12","1"
"700","[負雷] 神鬼獵人","nckuwei"," 1/12","3"
"715","Re: [負雷] 神鬼獵人","darkbbyy"," 1/13","11"
"728","Re: [負雷] 神鬼獵人(個人覺得是好雷)","vaiking0120"," 1/13","10"
"732","[專欄] 看懂 《神鬼獵人》 背後的歷史故事 ","grafishbanet"," 1/13","23"
"754","[  好雷] 根本不該翻成神鬼獵人","fishfish1228"," 1/13","14"
"759","[請益] 神鬼獵人有虐待動物之類的血腥畫面嗎","mattina"," 1/13","20"
"762","Re: [負雷] 神鬼獵人 有雷","z83420123"," 1/13","8"
"778","[好雷]神鬼獵人 ","dohow"," 1/14","4"
"800","[選片] 翻轉幸福、神鬼獵人、地獄新娘、女權之聲","myblueberry"," 1/14","23"
"805","[贈票] 金球大贏家【神鬼獵人】贈票活動","loved"," 1/14","1"
"807","[好雷]《神鬼獵人》：大自然就是最棒的美術組","piggood"," 1/14","1"
"832","[討論] 火星人麥特戴蒙 VS 神鬼獵人李奧 你選誰 ","cappa"," 1/14","71"
"840","Re: [討論] 火星人麥特戴蒙 VS 神鬼獵人李奧 你選誰 ","PhotoshopCS"," 1/15","43"
"843","Re: [討論] 神鬼獵人一些劇情問題請教(有雷慎入)","Pensword"," 1/15","3"
"850","[有雷] 皮卡丘的冰與血之歌：神鬼獵人","news51"," 1/15","2"
"875","[新聞]奧斯卡12項入圍 「神鬼獵人」最得意 ","CatchPlay"," 1/15","6"
"880","Re: [選片] 葉問3/福爾摩斯/神鬼獵人","saogogo1074"," 1/15","2"
"885","[負雷]神鬼獵人....體悟個屁","double5566"," 1/15","1"
"886","[普雷]  神鬼獵人 很挑觀眾的大片","witness0828"," 1/15","10"
"911","[好雷]《神鬼獵人》─ 重生！文明的怒吼！ ","thinpony"," 1/16","4"
"916","[選片] 葉問3 vs 神鬼獵人","hankwanghow"," 1/16","24"
"919","[好雷] 神鬼獵人：自然循環的歸魂者 ","nereycsk"," 1/16","18"
"928","[  普雷] 神鬼獵人，很兩極的評價","sophiaasdf"," 1/16","3"
"934","[負無雷] 神鬼獵人 觀後感","foreverlord"," 1/17","7"
"952","Re: [討論] 神鬼獵人一些劇情問題請教(有雷慎入)","angeling10"," 1/17","1"
"956","[好無雷]《神鬼獵人》觀後心得 ","allshine"," 1/17","5"
"975","[請益] 神鬼獵人 雷","SakuraHana"," 1/17",""
"978","Re: [請益] 神鬼獵人 雷","helllomary"," 1/17","4"
"980","Re: [請益] 神鬼獵人 雷","angelsinging"," 1/18","1"
"992","[好雷] 《神鬼獵人》看後感想","AWUDAWUD"," 1/18","1"
"999","[普雷]神鬼獵人 有雷慎入 ","haaaana"," 1/18","5"
"1002","[好雷]神鬼獵人和地心引力 ","nonsensejoy"," 1/18","8"
"1005","[請益 問雷] 神鬼獵人中的法國人","m01209max"," 1/18","3"
"1010","[普雷] 神鬼獵人，不可不知的野外求生技巧","Odiumer"," 1/18","9"
"1028","[好雷] 神鬼獵人，生命力量的較勁","nelson0324"," 1/18","2"
"1033","[請益] 神鬼獵人裡的動物","fraser0136"," 1/19","9"
"1037","[請益] 神鬼獵人 皮卡丘妻子","tracybbb"," 1/19","8"
"1122","[無雷]神鬼獵人 ","Ullr"," 1/20","5"
"1230","[討論] 神鬼獵人Revenant其中一幕（雷）","earthrise"," 1/23","12"
"1237","[負雷] 神鬼獵人 The Revenant","belleaya"," 1/23","9"
"1255","[好雷] 神鬼獵人 The Revenant","david1003"," 1/23","3"
"1261","Re: [負雷] 神鬼獵人 The Revenant","horain"," 1/23","3"
"1272","[負雷] 神鬼獵人 你有聽過王牌對決嗎?","grant0547"," 1/23","21"
"1285","[普雷] 神鬼獵人 根本真人版柯南電影版 大雷","sevenzgod"," 1/24","1"
"1286","[負雷] 神鬼獵人","tomo1026"," 1/24","73"
"1294","Re: [負雷] 神鬼獵人 你有聽過王牌對決嗎?","chirex"," 1/24","3"
"1303","[選片] 神鬼獵人 V.S 第五毀滅","lucas5410"," 1/24","52"
"1340","[討論] 李奧納多在神鬼獵人裡讓人出戲","qqwweerrqq"," 1/25","22"
"1369","Re: [普雷] 神鬼獵人 根本真人版柯南電影版 大雷","clubbox"," 1/26","1"
"1384","[請益] 神鬼獵人劇情疑問","Reddin"," 1/26","6"
"1420","[好雷] 神鬼獵人：冰天雪地的美景與北美原住民 ","Aotearoa"," 1/27","3"
"1425","[好雷] 神鬼獵人 關於上帝的ㄧ點淺見 ","kira12109"," 1/27",""
"1437","[選片] 大賣空 神鬼獵人 福爾摩斯 難抉擇","crazy7788"," 1/28","53"
"1457","[負雷]  神鬼獵人 ","tenninetall"," 1/28",""
"1499","[小好雷] 神鬼獵人","youaretree"," 1/29","5"
"1512","[好雷] 神鬼獵人-可怖的是貪婪非野蠻 ","immad"," 1/29","2"
"1551","[好雷]神鬼獵人-在雪地裡橫跨200哩復仇真的很累","chrisydvin"," 1/30","2"
"1575","[負雷] 神鬼獵人...睡著三次TT ","comet1224"," 1/31","55"
"1742","[負雷]神鬼獵人 ","holidaypan"," 2/03","5"
"1818","[負雷] 神鬼獵人 今年第一次沒看完走出影廳 ","MOONY135"," 2/04","15"
"1828","[好雷] 比鳥人好看的神鬼獵人","SongLa5566"," 2/05","27"
"1877","[討論] 台灣版  神鬼獵人","l83and5566"," 2/06","2"
"1882","[請益] 神鬼獵人已經租的到DVD了！！！！","JensonK"," 2/06","55"
"1905","Re: [請益] 神鬼獵人已經租的到DVD了！！！！","abreakheart"," 2/06","21"
"1945","[情報]美國導演工會公布 神鬼獵人獲獎","orzisme"," 2/07","7"
"1978","[請益] 神鬼獵人會上映到年後嗎？","Watson5566"," 2/08","2"
"2612","[新聞] 「神鬼獵人」稱霸英國金像獎","zkow"," 2/15","8"
"2626","[新聞]69屆英國影藝學院獎《神鬼獵人》橫掃5大獎","CatchPlay"," 2/15","17"
"2654","[新聞] 神鬼獵人橫掃英奧斯卡 李奧納多封帝","iam168888888"," 2/15","21"
"2669","[極好雷]神鬼獵人：白雪皚皚我獨行 ","tcypost"," 2/16","18"
"2833","[選片] 八惡人 神鬼獵人 班加西的秘密士兵","shoinchang"," 2/19","27"
"2844","[討論] 為何神鬼獵人限制級,但死侍輔導級?","Emerson158"," 2/19","4"
"3122","[討論] 不喜歡鳥人卻很喜歡神鬼獵人","tenminutes"," 2/22","22"
"3408","[好雷] 神鬼獵人－意志的展現 ","twoquarters"," 2/26","1"
"3491","[討論]《神鬼獵人》李奧納多能否順利獵回奧斯卡?","kowei526"," 2/27","16"
"3509","[新聞] 神鬼獵人集郵26影帝 奧斯卡賭盤李奧獨寵","dream2000"," 2/28","4"
"3552","[新聞] 奧斯卡將登場 李奧納多神鬼獵人最熱門","iam168888888"," 2/28",""
"3566","[新聞] 奧斯卡最佳影片 神鬼獵人贏面大","iam168888888"," 2/28","1"
"3612","[請益] 神鬼獵人有雷","UWinKing"," 2/29","23"
"3613","[新聞] 等了23年！　李奧《神鬼獵人》首度抱金人","moneybuy"," 2/29","12"
"3618","Re: [新聞] 等了23年！　李奧《神鬼獵人》首度抱金人","jeanvanjohn"," 2/29","12"
"3620","[討論] 神鬼獵人真的是皮卡丘最該得獎的作品嗎？","cslf20"," 2/29","爆"
"3645","Re: [討論] 神鬼獵人真的是皮卡丘最該得獎的作品嗎？","neuralandre"," 2/29","5"
"3647","Re: [討論] 神鬼獵人真的是皮卡丘最該得獎的作品嗎？","chirex"," 2/29","1"
"3660","Re: [討論] 神鬼獵人真的是皮卡丘最該得獎的作品","yuyi0504"," 2/29","6"
"3667","[討論] 李奧那多不應該靠《神鬼獵人》得獎","SangoDragon"," 2/29","25"
"3682","[討論] 神鬼獵人 為何入圍12項,只得3項","winall"," 2/29",""
"3946","[好雷]《神鬼獵人》：寫給厭世者的寓言 ","zamkao"," 3/04",""
"3998","[討論] 神鬼獵人 我有臉盲症 雷","ccdog74"," 3/05","10"
"4267","[選片] 驚爆焦點vs神鬼獵人","tingww"," 3/09","19"
"4545","[討論] GIT 神鬼獵人令人髮指淺談奧斯卡","godintaiwan"," 3/13","X2"
"4679","[贈票] 3/16 新竹巨城18:05神鬼獵人電影票一張","skysteelQQ"," 3/15","76"
"4725","[選片] 因為愛你(Carol) vs 神鬼獵人","tibao"," 3/16","33"
"5802","[翻譯] HISHE該怎麼完結--神鬼獵人","KYLAT"," 3/30","4"
"6162","[好雷]神鬼獵人-風，吹不倒根札得深的樹 ","gakuto"," 4/04","2"
"7573","[請益] 神鬼獵人某個片段看不懂","onedirection"," 4/25","8"
"8378","[請益] 神鬼獵人 跟熊打架","jodawa"," 5/01","9"
"8997","[普雷] 神鬼獵人感覺湯姆哈迪比李奧亮眼 ","denverkober"," 5/06","4"
"9142","[普雷] 神鬼獵人","justo180"," 5/08","1"
"9285","[請益] 神鬼獵人的血腥場面","daniel820"," 5/10","5"
"9659","[請益] 神鬼獵人獲得金球獎最佳戲劇類影片?(無雷","aquariusla"," 5/14","1"
"10389","[討論] 看不懂神鬼獵人","kgbb"," 5/22",""
"10840","[好雷] 神鬼獵人之極地死神 (內文有雷!)","polabearlian"," 5/29","4"
"11287","[有雷] 來自萬象森羅之徑：《神鬼獵人》 ","ViewMovie"," 6/05",""
"16562","[討論] 神鬼獵人","elimile"," 8/14","1"
