"title","author","date","response"
"21993","[  雷] 飢餓遊戲-蓋爾工具人","SFlash","11/24","21"
"21997","[心情雷] 飢餓遊戲之我愛芬尼克","agayite","11/24","30"
"22024","[有雷] 飢餓遊戲三部曲之小小心得","roro1609","11/24","7"
"22032","問題-飢餓遊戲3上","mkoiu","11/25","9"
"22044","Re: [  雷] 飢餓遊戲-蓋爾工具人","luckysmallsu","11/25","3"
"22065","Re: [  雷] 飢餓遊戲-蓋爾工具人","OnesXiao","11/25","2"
"22074","Re: Re: [  雷] 飢餓遊戲-蓋爾工具人","ron85","11/25","2"
"22079","[好普雷] 飢餓遊戲 3下嚴格遵守原著","asoo571314","11/26","8"
"22134","[普雷]飢餓遊戲3：自由幻夢II ","lance8537","11/27","10"
"22184","Re: [  雷] 飢餓遊戲-蓋爾工具人","ilovetaylor","11/27","1"
"22189","[問片] 飢餓遊戲3-2","flyfly1120","11/27","5"
"22202","[普好雷] 飢餓遊戲：自由幻夢 終結戰 ","rosebyrne","11/28","12"
"22302","Re: [請益] 飢餓遊戲之女主角在幹嘛?(有雷)","Strasburg","11/29","3"
"22378","[  雷] 飢餓遊戲四-可以好雷,可以壞雷,不能平雷","lavida","11/30","10"
"22426","[影評]柿子影言》飢餓遊戲殺總統　忠實原著缺亮","a2975","12/01","2"
"22622","[普雷] 台哥大VIP電影招待會初體驗之飢餓遊戲~","queenie45","12/04","11"
"22756","[專欄]幕前幕後兩三事：飢餓遊戲：自由幻夢Ⅰ ","XXYXXY","12/06","1"
"22794","[大好雷]飢餓遊戲3:自由幻夢part2 ","LF25166234","12/06","11"
"22836","[好雷] 飢餓遊戲自由幻夢2-這場遊戲沒有贏家","ck0413","12/07","1"
"22856","[新聞] 耶誕妖怪來襲 飢餓遊戲北美票房不墜","iam168888888","12/07","4"
"22958","[新聞] 引用《飢餓遊戲》男恐嚇起訴","zkowme","12/09","1"
"22966","[新聞] 《飢餓遊戲》還沒結束 獅門娛樂想拍前傳","piggood","12/09","18"
"22976","[普雷] 飢餓遊戲：自由幻夢II","iopvippop","12/09","3"
"22979","[？雷] 飢餓遊戲3-2　屬於書迷的精彩結局","turnsongyy","12/09",""
"23007","[選片] 飢餓遊戲 移動迷宮 分歧者","Dissipate","12/09","46"
"23124","[負雷]飢餓遊戲 自由幻夢II ","HuanYen","12/11","4"
"23544","[新聞] 珍妮佛勞倫絲拒演【飢餓遊戲】前傳!","la1aco","12/17","26"
"24250","[討論] 創作飢餓遊戲移動迷宮星際大戰惡搞","link0739","12/26",""
"24279","[負雷] 飢餓遊戲：自由幻夢 最終章","walkingwh","12/26",""
"24584","[好雷] 《飢餓遊戲3：自由幻夢 II》","pippychen","12/31","3"
"25940","[討論] 和第五毀滅相比 飢餓遊戲贏在那裡？","luvshiou"," 1/25","6"
"26046","Re: [討論] 和第五毀滅相比 飢餓遊戲贏在那裡？","callcallABC"," 1/28","6"
