"title","author","date","response"
"11949","[好雷] 熊麻吉2(慎入)","fireguard119"," 7/04","16"
"11985","[迷你雷] 熊麻吉~","peilora"," 7/05","6"
"12007","[普雷] 熊麻吉2：嘴砲式的正向喜劇","bird3258"," 7/05","1"
"12019","[好雷] 熊麻吉2","ooic"," 7/05","2"
"12239","[好雷]熊麻吉2 ","redhorse"," 7/09","7"
"12339","[好雷] 熊麻吉2","JEFF11503"," 7/10","4"
"12446","[普雷] 跪求熊麻吉2的彩蛋","kge"," 7/12","14"
"12588","[選片] 小小兵和熊麻吉2哪個比較好笑?","lucky70121"," 7/14","47"
"12590","[請益] 熊麻吉2中的手機鈴聲?","EJH030623"," 7/14","3"
"12611","[請益] 熊麻吉2 泰迪開車時的背景音樂","mellow0116"," 7/14","3"
"12659","[選片] 熊麻吉 V.S 魔鬼終結者5","fourteenfufu"," 7/14","36"
"12726","[普雷] 熊麻吉2 ","aa88650233"," 7/16","4"
"12794","[請益] 熊麻吉2 無雷","flyfeather"," 7/16","2"
"12885","[選片] 熊麻吉2 & 蟻人","cs0438983"," 7/18","63"
"13072","[請益] 熊麻吉2現在還推嗎","burdiet"," 7/20","26"
"13202","Re: [請益] 熊麻吉2現在還推嗎","R75"," 7/23","5"
"13862","[請益] 熊麻吉2問題 有雷喔","a80568911"," 8/02","3"
"15036","[選片] 無字幕熊麻吉2跟麻辣嬌鋒","asdlkjfgh"," 8/17","7"
"18237","[選片] 加州大地震 角頭 熊麻吉2 ","joanne3040"," 9/25","42"
"22140","Re: [  雷] 熊麻吉 2 一些彩蛋（有片尾彩蛋！）","TaiwanSpirit","11/27","1"
