"title","author","date","response"
"8505","[無雷] 瘋狂麥斯 超乎想像的爽片","ru899"," 5/15","46"
"8508","[請益] 瘋狂麥斯憤怒道片尾","x19891989"," 5/15",""
"8511","[選片] 今晚瘋狂麥斯or歌喉戰2？","ct78645"," 5/15","35"
"8514","[好雷] 嗑電影：瘋狂麥斯：憤怒道","gys2"," 5/15","28"
"8519","[好雷] 毀滅與重生──瘋狂麥斯：憤怒道","EricCat"," 5/15","11"
"8523","Re: [好無雷] 瘋狂麥斯：憤怒道 4DX版小心得","hoos891405"," 5/15","13"
"8524","[好無雷] 瘋狂麥斯 D-BOX版  無雷心得","S890127"," 5/15","1"
"8532","[好雷] 瘋狂麥斯","drifthouse"," 5/15","1"
"8533","[好雷] 瘋狂麥斯:憤怒道-細節讓本片不B級","FlutteRage"," 5/15","20"
"8535","[討論] 絕望還是救贖？瘋狂麥斯:憤怒道無雷心得","hulk0813"," 5/15","1"
"8537","[好雷] 瘋狂麥斯：憤怒道(有劇情)","carotyao"," 5/15","1"
"8539","[好雷] 瘋狂麥斯:憤怒道 ","m19871006"," 5/15","22"
"8547","[無雷] 瘋狂麥斯:憤怒道 女生也會喜歡 ","missmelody"," 5/15","18"
"8548","[新聞]《瘋狂麥斯》坎城首映 莎莉賽隆談悍將角色","vupmp6"," 5/15","2"
"8549","[無雷]瘋狂麥斯：憤怒道","liow191"," 5/15","11"
"8552","[討論] 瘋狂麥斯：憤怒道 IMDB 9.0","ksten1688"," 5/15","83"
"8556","Re: [新聞]《瘋狂麥斯》坎城首映 莎莉賽隆談悍將角色","kdlang"," 5/16","7"
"8559","[好無雷]瘋狂麥斯憤怒道:瘋狂精彩的追逐電影 ","ck0413"," 5/16","3"
"8561","[普好雷] 瘋狂麥斯 挑人看得好電影","reg0526"," 5/16","26"
"8567","[普雷] 瘋狂麥斯 叫人二刷或今年最強是在反串嗎","balahaha"," 5/16","23"
"8574","[好無雷] 預告片很鳥但事實上很精彩的瘋狂麥斯","ini456"," 5/16","24"
"8581","Re: [普雷] 瘋狂麥斯 叫人二刷或今年最強是在反串嗎","rockman39"," 5/16","3"
"8584","[無雷] 瘋狂麥斯-憤怒道 ","chung8"," 5/16","7"
"8586","[好雷] 瘋狂麥斯 ","neverlight"," 5/16","17"
"8594","Re: [普雷] 瘋狂麥斯 叫人二刷或今年最強是在反串嗎","wincecarter"," 5/16","12"
"8595","Re: [普雷] 瘋狂麥斯 叫人二刷或今年最強是在反串嗎","shamanlin"," 5/16","1"
"8598","Re: [普雷] 瘋狂麥斯 叫人二刷或今年最強是在反串嗎","leila"," 5/16","9"
"8600","[負雷] 瘋狂麥斯被你們騙去看","henry5405"," 5/16",""
"8602","[ 好雷] 瘋狂麥斯，看似荒唐的世界","gogogo12321"," 5/16","6"
"8609","[好雷] 鄭重推薦女生看瘋狂麥斯","ailutfun"," 5/16","38"
"8613","[爽雷] 瘋狂麥斯 - 35年後的續集","ksten1688"," 5/16","4"
"8614","[好雷] 瘋狂麥斯 Nux 好帥 ","ptt9999"," 5/16","10"
"8615","[負雷] 瘋狂麥斯","greenbag"," 5/16","24"
"8618","[ 好無雷] 瘋狂麥斯","lastpost"," 5/16","9"
"8620","[好大雷] 不一樣的角度看瘋狂麥斯 ","ryan31"," 5/16","2"
"8625","[無雷]瘋狂麥斯:憤怒道 無雷感想 ","maxj"," 5/16","1"
"8626","[大負雷]瘋狂麥斯","oasisone"," 5/16","38"
"8628","[女子雷] 女性的強悍 －瘋狂麥斯","Nolan5566"," 5/16","26"
"8629","[好雷] 瘋狂麥斯：憤怒道","BadSalaD"," 5/16","5"
"8632","[超好無雷] 預告啥鬼之神片瘋狂麥斯","zzz41432"," 5/16","14"
"8633","[好雷] 瘋狂麥斯 憤怒道 石油(X)生存(O)","Eowyn"," 5/16",""
"8640","Re: [好雷] 瘋狂麥斯：憤怒道","seiyafang"," 5/16","3"
"8641","Re: [大負雷]瘋狂麥斯","love555666"," 5/16",""
"8642","[好雷] 瘋狂麥斯：憤怒道","a5378623"," 5/16","8"
"8643","[好雷] 瘋狂麥斯:憤怒道-那些孕育我們的母親 ","nosweating"," 5/16","13"
"8644","[討論] 瘋狂麥斯裡的口腔噴霧幹嘛用的","diodio1216"," 5/16","29"
"8645","Re: [大負雷]瘋狂麥斯","carotyao"," 5/16","16"
"8648","Re: [大負雷]瘋狂麥斯","Philaero"," 5/16","9"
"8652","[請益] 瘋狂麥斯的一個小問題","batman2113"," 5/16","9"
"8653","[普雷]瘋狂麥斯 好壞參半 ","gonna01"," 5/16","18"
"8655","[普無雷] 瘋狂麥斯：憤怒道 ","zeldaaa"," 5/17","6"
"8658","Re: [普雷] 瘋狂麥斯 叫人二刷或今年最強是在反串嗎","lpbrother"," 5/17","11"
"8661","[討論] (有雷) 瘋狂麥斯和3D龍事件","ghosthunderd"," 5/17","2"
"8666","[請益] 瘋狂麥斯 吉他手","inception"," 5/17","17"
"8671","[好雷] 瘋狂麥斯細節問題","xanthous"," 5/17","8"
"8673","[好雷] 瘋狂麥斯 莎莉賽隆值得入圍奧斯卡女配 ","cappa"," 5/17","15"
"8674","[普雷]瘋狂麥斯   過譽的爽片 ","zxcvb0412"," 5/17","17"
"8675","[好雷] 瘋狂麥斯","Brad255"," 5/17","7"
"8676","[中肯雷]你是否適合看瘋狂麥斯？","EleVn"," 5/17","55"
"8678","[好雷] 瘋狂麥斯 末日版玩命關頭","BearJW"," 5/17","3"
"8683","[好雷] 瘋狂麥斯  請一定要去電影院看","doorfan"," 5/17","12"
"8688","Re: [中肯雷]你是否適合看瘋狂麥斯？","a5378623"," 5/17","79"
"8690","Re: [中肯雷]你是否適合看瘋狂麥斯？","zeldaaa"," 5/17","12"
"8691","[討論] 注意! 瘋狂麥斯 不是 cult片","ksten1688"," 5/17","13"
"8694","[無雷] 瘋狂麥斯：美式反差萌的極致之道","karlrecon"," 5/17","6"
"8695","[好雷]《瘋狂麥斯》除了爽片之外還有什麼值得看","Denunciatory"," 5/17","18"
"8696","Re: [討論] 注意! 瘋狂麥斯 不是 cult片","BrokeBackM"," 5/17","1"
"8699","[討論] 瘋狂麥斯 履帶車","thigefe"," 5/17","8"
"8700","[好雷] 瘋狂麥斯 MAD MAX","sfzerox"," 5/17","8"
"8702","Re: [普雷]瘋狂麥斯   過譽的爽片 ","ayrtonvitas"," 5/17","5"
"8703","[討論] 瘋狂麥斯為何評價前後沒很一致？","balahaha"," 5/17","56"
"8704","[討論] 瘋狂麥斯:女性主義的宣傳片!!??(雷)","FlutteRage"," 5/17","18"
"8706","[討論] 瘋狂麥斯 瘋狂的世界","j408723"," 5/17","5"
"8709","[討論] 瘋狂麥斯的NUX","kyouya"," 5/17","43"
"8711","[討論] 為什麼把瘋狂麥斯歸類為爽片？有雷","Soula0227"," 5/17","43"
"8713","[極好雷] 不只是爽片的瘋狂麥斯","profound"," 5/17","32"
"8714","[討論] 數據告訴你為何瘋狂麥斯值得一看","Smaug"," 5/17","16"
"8717","[好雷] 瘋狂麥斯憤怒道，劇情討論","GameHeven"," 5/17","29"
"8718","[好雷]關於瘋狂麥斯:其實有跡可循--寂寞光景 ","mydarkstar"," 5/17","6"
"8720","Re: [中肯雷]你是否適合看瘋狂麥斯？","AquaX"," 5/17","62"
"8722","[討論] 瘋狂麥斯","helloha08"," 5/17","3"
"8726","[死雷] 瘋狂麥斯，單純的爽片，毫無深度","berlinch2000"," 5/17","X2"
"8732","Re: [死雷] 瘋狂麥斯，單純的爽片，毫無深度","nightmist05"," 5/17","23"
"8734","[請益] 瘋狂麥斯結語的話","weiike"," 5/17","6"
"8737","[討論] 瘋狂麥斯 沼澤有人嗎 有雷","ptt9999"," 5/17","11"
"8739","[請益] 瘋狂麥斯憤怒道 血腥程度?","james11song"," 5/17","42"
"8741","Re: [死雷] 瘋狂麥斯，單純的爽片，毫無深度","Nolan5566"," 5/17","3"
"8743","Re: [死雷] 瘋狂麥斯，單純的爽片，毫無深度","berlinch2000"," 5/17",""
"8744","[好雷] 瘋狂麥斯：憤怒道。","liuchihying"," 5/17","11"
"8745","[新聞] 他值得一部獨立電影！《瘋狂麥斯：憤怒道","proprome"," 5/17","31"
"8750","[請益] 瘋狂麥斯配樂","k450012"," 5/17","13"
"8753","[好雷] 瘋狂麥斯：憤怒道－尋找更好的自我","esther81828"," 5/18","72"
"8756","[好雷] 瘋狂麥斯：憤怒道 末世大漠中的媽祖遶境","brucehsu"," 5/18","42"
"8763","[神作雷] 瘋狂麥斯:憤怒道 --- 需要看兩遍才神","sucksboy"," 5/18","X1"
"8779","Re: [死雷] 瘋狂麥斯，單純的爽片，毫無深度","Guoplus"," 5/18","73"
"8782","[討論] 瘋狂麥斯的世界觀","h27045368"," 5/18","17"
"8788","[討論] 關於瘋狂麥斯的幾件小事","Guoplus"," 5/18","34"
"8795","Re: [死雷] 瘋狂麥斯，單純的爽片，毫無深度","chirex"," 5/18",""
"8799","Re: [死雷] 瘋狂麥斯，單純的爽片，毫無深度","belleaya"," 5/18","36"
"8805","[負雷] 瘋狂麥斯 ","SpadeR"," 5/18",""
"8807","[票房] 台北週末票房 5/15~5/17 瘋狂麥斯 第2","ksten1688"," 5/18","32"
"8814","[請益] 瘋狂麥斯電吉他手出場時的配樂??","ans781020"," 5/18","8"
"8819","[新聞] 瘋狂麥斯:憤怒道 十款未來車種概念設計圖","ComeThrough"," 5/18","15"
"8821","[好雷]瘋狂麥斯-憤怒道 ","hughjackman"," 5/18","26"
"8824","[負雷] 瘋狂麥斯：憤怒道","lpbrother"," 5/18","1"
"8827","[請益] 瘋狂麥斯是不是有人沒激凸？","McHamburger"," 5/18","X8"
"8832","Re: 【瘋狂麥斯：憤怒道】看片前的一些整理","ksten1688"," 5/18",""
"8834","[新聞] 瘋狂麥斯開片三天全台票房近2,500萬","ksten1688"," 5/18","57"
"8844","[好無雷] 瘋狂麥斯：衝~鋒~飛車隊~ ","capitalofz"," 5/19","8"
"8855","[好雷]瘋狂麥斯 ","redhorse"," 5/19","2"
"8875","[好雷] 瘋狂麥斯：憤怒道：瘋狂的是這個世界","NANAer"," 5/19","19"
"8884","[負雷] 瘋狂麥斯：是在演什麼啦? ","dunhillK"," 5/19","X1"
"8886","[好雷] 《瘋狂麥斯：憤怒道》只有更瘋狂","ash1118"," 5/19","19"
"8890","[請益] 明天看瘋狂麥斯  要拍手鼓掌嗎???","sucksboy"," 5/19","13"
"8895","[請益] 請問瘋狂麥斯值得看IMAX 3d嗎？","geas"," 5/19","38"
"8896","[  雷] 瘋狂麥斯 ，關於不死老喬","gto5310099"," 5/19","6"
"8897","[複雜雷]瘋狂麥斯-憤怒道 ","thank7595"," 5/19","12"
"8904","[選片] 明日世界 v.s 瘋狂麥斯:憤怒道","Emerson158"," 5/19","10"
"8908","[有雷] 請問 瘋狂麥斯 老喬最後……？","Leika"," 5/19","9"
"8909","[揪團]《瘋狂麥斯憤怒道》包場活動","juimei"," 5/20",""
"8913","Re:[有雷]其實沒有這麼糟啦! [負雷] 瘋狂麥斯：是在演什麼啦?","lynfang"," 5/20",""
"8919","[好雷] 瘋狂麥斯:憤怒道 誰會領便當呢?","arsl400"," 5/20","23"
"8935","[資訊] 瘋狂麥斯 確定有續集 已經命名","ksten1688"," 5/20","93"
"8943","[好雷] 保持飢渴，行如愚者【瘋狂麥斯：憤怒道】","simmmons"," 5/20","11"
"8950","[選片] 瘋狂麥斯 VS 時空永恆的愛戀","soraka"," 5/20","12"
"8951","[新聞] 喬治米勒透露 瘋狂麥斯 不死老喬 的秘密","ksten1688"," 5/20","6"
"8953","[選片] 瘋狂麥斯 歌喉讚2","yuhshang"," 5/20","55"
"8954","[討論] 瘋狂麥斯 一個遺漏的鏡頭","ksten1688"," 5/20","11"
"8959","[好雷] 瘋狂麥斯vs衝鋒飛車隊","highjack"," 5/20","3"
"8971","[好無雷] 瘋狂麥斯:憤怒道-瘋狂末日就是要開趴 ","mpeg"," 5/21","5"
"8972","[好雷] 瘋狂麥斯：絕望中死求希望 ","omegamonzx"," 5/21","11"
"8973","[影評] 瘋狂麥斯：憤怒道 - 瘋狂的最大值 ","grafishbanet"," 5/21","12"
"8982","[好雷] 瘋狂麥斯－追求希望、救贖和更好的自我","lienkf7842"," 5/21","29"
"8990","[選片] 復2，瘋狂麥斯，麻辣賤諜","Zw111196"," 5/21","75"
"9000","[新聞] 怒看4DX【瘋狂麥斯】鄉民大讚 超級神片","ksten1688"," 5/21","36"
"9001","[新聞] 《瘋狂麥斯》演員妝前妝後比一比！","ksten1688"," 5/21",""
"9010","[好雷]《瘋狂麥斯：憤怒道》看爽也要看好","ivan0511"," 5/21","2"
"9020","[好雷] 瘋狂麥斯：憤怒道 - 追求更好的自我 ","flowergone"," 5/21","28"
"9030","[好雷] 瘋狂麥斯：憤怒道~好一場感官饗宴~ ","tsukachan"," 5/22","8"
"9137","[請益] 瘋狂麥斯血腥嗎","pbwang1203"," 5/23","29"
"9138","[雷]瘋狂麥斯劇情中的小問題 ","mytaoiszun"," 5/23","3"
"9142","Re: [好雷] 瘋狂麥斯－追求希望、救贖和更好的自我","Alvin24"," 5/23",""
"9143","[選片] 明日世界,麻辣間諜,瘋狂麥斯","wennis"," 5/23","54"
"9144","[  雷] 瘋狂麥斯 vs 海綿寶寶：海陸大出擊","NewSpec"," 5/23","3"
"9148","[負雷] 瘋狂麥斯一路高潮令人覺得累","apple90101"," 5/23","59"
"9164","[  雷] 瘋狂麥斯","boring7539"," 5/23",""
"9166","[普雷] 瘋狂麥斯跟史密斯先生哪個比較爽??","jimmyliu1217"," 5/23","14"
"9172","[請益] 瘋狂麥斯的小光頭","xipy"," 5/23","9"
"9174","[好雷]瘋狂麥斯：憤怒道 ","nonboken"," 5/23","2"
"9176","[問片] 麻辣間諜 V.S瘋狂麥斯憤怒道","facker"," 5/23","1"
"9178","[普雷負人] 瘋狂麥斯 ","BuildMan"," 5/23","61"
"9192","[資訊] 《瘋狂麥斯 憤怒道 》華納要出遊戲了","winall"," 5/23","17"
"9200","Re: [普雷負人] 瘋狂麥斯 ","xipy"," 5/24","6"
"9204","[好雷] 瘋狂麥斯: 抱著信念衝往英靈殿吧! ","Riot"," 5/24","49"
"9208","[有普雷] 瘋狂麥斯：憤怒道觀後感","hwaien"," 5/24","22"
"9210","[普雷] 過於疲勞的《瘋狂麥斯 憤怒道》","aa175200"," 5/24","37"
"9214","[好雷] 瘋狂麥斯並不瘋狂","homgc"," 5/24","16"
"9235","[負雷] 隨時都可以上廁所的瘋狂麥斯","mcbirdy"," 5/24",""
"9243","[好雷] 瘋狂麥斯\"IV\":憤怒道 ","Mahoutsukai"," 5/24","12"
"9273","[好雷] 瘋狂麥斯：憤怒道 Mad Max Fury Road","be11eaya"," 5/24","17"
"9281","[大負雷啦] 瘋狂麥斯還我錢....","mark333"," 5/24","26"
"9282","[好雷] 瘋狂麥斯 正視自己的軟弱","akame704"," 5/24","20"
"9284","[資訊] 【瘋狂麥斯：憤怒道】末日改裝車篇","ksten1688"," 5/24","4"
"9295","[超爽雷]瘋狂麥斯 ","brioche"," 5/25",""
"9304","[請益] 瘋狂麥斯還有3D場嗎","deng999"," 5/25","7"
"9305","[好雷] 瘋狂麥斯","ooic"," 5/25","25"
"9312","[請益] 瘋狂麥斯 角色問題(微雷)","thouloveme"," 5/25","40"
"9347","[雷]【瘋狂麥斯】我做了場我是一個戰爭男孩的夢 ","allshine"," 5/25","10"
"9359","[好雷] 瘋狂麥斯隱喻著\"珍惜地球\" ","ding2599"," 5/26",""
"9361","Re: [好雷] 瘋狂麥斯隱喻著\"珍惜地球\" ","ksten1688"," 5/26","1"
"9417","[好雷]明明就超爽的瘋狂麥斯 ","pennylook"," 5/26","25"
"9433","[有雷]關於一些瘋狂麥斯 ","Monodie"," 5/27","97"
"9447","Re: [有雷]關於一些瘋狂麥斯 ","Monodie"," 5/27","34"
"9453","[微好雷] 瘋狂麥斯 憤怒道","Alexis0204"," 5/27","9"
"9464","[討論] 瘋狂麥斯 全球票房 擊敗 歌喉讚2","ksten1688"," 5/27","4"
"9465","Re: [有雷]關於一些瘋狂麥斯 ","nightmist05"," 5/27","43"
"9466","[頂好雷] 瘋狂麥斯：憤怒道 每秒我自新墓重生(轉) ","k9k2k7k0"," 5/27","18"
"9481","[新聞] 不死老喬的真身原來是？《瘋狂麥斯》","ksten1688"," 5/27","8"
"9484","[大好雷] 瘋狂麥斯：憤怒道－追求更好的自我","arox11"," 5/28","30"
"9489","[傻雷] 瘋狂麥斯 憤怒道 ","HsuGod"," 5/28","16"
"9497","[負雷]瘋狂麥斯好難看","Kobe2630"," 5/28","15"
"9534","[新聞] Tom Hardy對於瘋狂麥斯一堆女人的看法","m19871006"," 5/28","7"
"9543","[請益] 瘋狂麥斯 ","forng"," 5/28","4"
"9547","[問片] 類似瘋狂麥斯劇情在二輪片搭配L的最後23 ","gn771226"," 5/29","4"
"9564","[好雷]瘋狂麥斯的觀後感","JAdams"," 5/29",""
"9605","[選片] 加州大地震 vs 瘋狂麥斯","needsun"," 5/29","37"
"9622","[好負雷]瘋狂麥斯君你要不要再想清楚一點","sampipsolid"," 5/30","16"
"9627","[好雷]瘋狂麥斯，尋找各自的方向 ","xcgt2003"," 5/30","21"
"9672","[請益] 瘋狂麥斯還有大廳嗎","demi5322"," 5/30","18"
"9678","[資訊] 瘋狂麥斯 爛蕃茄 影史排名第10 的佳片","ksten1688"," 5/30","33"
"9695","[ 好雷] 關於\"瘋狂麥斯\"的幾個小片段","konmugen"," 5/31","26"
"9700","[討論]<瘋狂麥斯>負評原因","koukenyou"," 5/31","13"
"9707","[討論] 瘋狂麥斯看到哭","waitl"," 5/31","25"
"9712","[好雷] 瘋狂麥斯 劇中幾個橋段的處理方式","FJU999"," 5/31","24"
"9723","[ 廢片雷] 瘋狂麥斯，史上最爛片","tiesto0620"," 5/31","X2"
"9741","Re: [ 好雷] 關於\"瘋狂麥斯\"的幾個小片段","Rocker5566"," 5/31","9"
"9745","[優雷]瘋狂麥斯-被世界改變 或 改變世界! ","FIREB0Y"," 5/31","1"
"9763","Re: [好負雷]瘋狂麥斯君你要不要再想清楚一點","wba303"," 6/01","1"
"9773","[普雷] 憤怒道 - 瘋狂麥斯","PECVD"," 6/01","15"
"9785","Re: [普雷] 憤怒道 - 瘋狂麥斯","key810410"," 6/01","5"
"9798","[資訊] 為什麼設計師應該看瘋狂麥斯","winall"," 6/01","10"
"9802","[請益] 關於瘋狂麥斯一些問題","reneebaby"," 6/01","24"
"9808","Re: [請益] 關於瘋狂麥斯一些問題","ding2599"," 6/01","4"
"9832","Re: [請益] 關於瘋狂麥斯一些問題","gp99000"," 6/02","12"
"9852","[請益] 台北瘋狂麥斯還有3D嗎？","wuhaha13116"," 6/02",""
"9853","[好雷]MAD MAX 瘋狂麥斯二刷心得 ","chijim"," 6/02","18"
"9926","[討論] 瘋狂麥斯重回日新威秀IMAX廳","peter193991"," 6/03","15"
"10169","[討論] 星際效應 & 瘋狂麥斯(微雷)","FenixShou"," 6/08","8"
"10228","[討論] 《瘋狂麥斯：憤怒道》的剪輯之道","a5378623"," 6/08","2"
"10230","[討論] 二刷瘋狂麥斯ㄧ點問題","xcgt2003"," 6/08","6"
"10301","Re: [討論] 二刷瘋狂麥斯ㄧ點問題","seaEPC"," 6/10","11"
"10460","[好雷] 瘋狂麥斯：憤怒道 - 超有種","leila"," 6/11","15"
"10553","[普雷] 瘋狂麥斯 複雜的感受 ","clyukimo"," 6/13","6"
"11015","[選片] 侏羅紀世界 vs 瘋狂麥斯","ktfreenight"," 6/19","79"
"11188","[好雷] 配角比較瘋狂麥斯：憤怒道","Swaris"," 6/21",""
"11209","[  雷] 瘋狂麥斯系列作品的末日幻想世界","jalinfly"," 6/22","16"
"11320","[負雷] 瘋狂麥斯 ","aynmeow"," 6/23",""
"11656","[好雷] 瘋狂麥斯 ","bedocument"," 6/29","9"
"12233","[請益] 請問現在哪裡可以看到瘋狂麥斯","GJyoyo"," 7/09","20"
"12255","[討論] 康納秀惡搞《瘋狂麥斯》","qn123456"," 7/09","32"
"12257","Re: [請益] 請問現在哪裡可以看到瘋狂麥斯","lamolala"," 7/09","9"
"12365","[普雷] 瘋狂麥斯","isrs"," 7/10","X2"
"12395","[20151~6月電影推薦文] 瘋狂麥斯","vince4687"," 7/11","11"
"12425","Re: [普雷] 瘋狂麥斯","casa163"," 7/11","4"
"12538","[負雷] 瘋狂麥斯:可不可以告訴我好看在哪? ","womantalk"," 7/13","X1"
"12971","[太有才雷] 瘋狂麥斯之星際大戰大反擊 ","lamolala"," 7/19","10"
"13122","Fw: [新聞] 看來黑白版《瘋狂麥斯》不會發藍光了","sampsonlu919"," 7/21","15"
"14097","[新聞] 莎莉賽隆：尚未確認回歸《瘋狂麥斯》續集","sampsonlu919"," 8/05","13"
"14318","[負雷] 瘋狂麥斯還是腦補麥斯","amateur5566"," 8/08",""
"14852","[討論] 二輪戲院二刷 瘋狂麥斯","ksten1688"," 8/15","18"
"14860","[  雷] 瘋狂麥斯是史上最佳動作片的3大理由","widec"," 8/15","35"
"14868","Re: [  雷] 瘋狂麥斯是史上最佳動作片的3大理由","sunny1991225"," 8/15","19"
"14885","Re: [  雷] 瘋狂麥斯是史上最佳動作片的3大理由","KingKingCold"," 8/16","10"
"14893","Re: [  雷] 瘋狂麥斯是史上最佳動作片的3大理由","mike29"," 8/16","9"
"15042","Re: [  雷] 瘋狂麥斯是史上最佳動作片的3大理由","kenl"," 8/17","2"
"15936","[討論] 瘋狂麥斯：憤怒道 4DX期間限定重映","S890127"," 8/25","13"
"15937","[新聞] 瘋狂麥斯:憤怒道導演有望超人鋼鐵英雄2","PttGod"," 8/25","2"
"16149","Re: [討論] 瘋狂麥斯：憤怒道 4DX期間限定重映","mssmall"," 8/28","9"
"16192","Re: [討論] 瘋狂麥斯：憤怒道 4DX期間限定重映","kenl"," 8/28","3"
"16344","[請益] 瘋狂麥斯的人物設定","jadishcat"," 8/30","X1"
"16355","Re: [請益] 瘋狂麥斯的人物設定","profound"," 8/30","29"
"16435","[爽片雷] 瘋狂麥斯：憤怒道 無冷場的動作片 ","silogane"," 8/31","66"
"16457","[請益] 瘋狂麥斯 妻妾們的保母 (雷)","rainHime"," 8/31","5"
"16480","[ 好雷] 劇情精彩不亞於動作的瘋狂麥斯：憤怒道","oas1008"," 8/31","16"
"16671","[新聞] 國際影評人協會年度大獎 瘋狂麥斯摘下","iam168888888"," 9/02","87"
"16688","Re: [新聞] 國際影評人協會年度大獎 瘋狂麥斯摘下","ling30113"," 9/03","8"
"17347","[開箱] 台版 瘋狂麥斯 憤怒道 藍光BD 鐵盒版","Minazuki"," 9/11","32"
"18016","[請益] 瘋狂麥斯交響樂","huntdemon"," 9/21","4"
"18168","[情報] 瘋狂麥斯：憤怒道 再度重映4DX","S890127"," 9/24","21"
"18779","[討論]誠實預告—瘋狂麥斯憤怒道（有字幕）","hellodio","10/03","40"
"18923","[討論] 北斗神拳與瘋狂麥斯的關係","kuja","10/05","9"
"18924","Re: [討論] 北斗神拳與瘋狂麥斯的關係","Tyler0914","10/05","7"
"18925","Re: [討論] 北斗神拳與瘋狂麥斯的關係","colapola","10/05","21"
"18959","[新聞]記得噴火電吉他嗎？《瘋狂麥斯》Junkie XL 將為《死侍》作曲","piggood","10/06","14"
"19043","[新聞] 「瘋狂麥斯」賣太好 有望拍成三部曲","fireguard119","10/07","爆"
"19211","[極負雷] 瘋狂麥斯","vaiking0120","10/10","X3"
"19222","Re: [極負雷] 瘋狂麥斯","turechirex","10/10","22"
"19228","Re: [極負雷] 瘋狂麥斯","lpbrother","10/10",""
"19302","Re: [極負雷] 瘋狂麥斯","machiner","10/11","9"
"19441","[新聞] 與「瘋狂麥斯」不和 莎莉塞隆續集消失","fireguard119","10/14","25"
"22029","[請益] 瘋狂麥斯的最後一句字幕","tonyjoker","11/25","4"
"22507","[新聞] 瘋狂麥斯憤怒道 國家影評協會最佳影片","iam168888888","12/02","15"
"23312","[新聞] 瘋狂麥斯：憤怒道》導演喬治米勒解釋他","chirex","12/14","83"
"23402","[情報]2015 Indiewire影評人獎出爐 瘋狂麥斯登頂","orzisme","12/16","15"
"23452","[新聞] 影評人大獎入圍名單 瘋狂麥斯橫掃13項","iam168888888","12/16","55"
"23568","[無雷] 原力覺醒不錯 但哪可能贏瘋狂麥斯 ","ya700","12/18","5"
"24078","[贈票] 瘋狂麥斯 go movie數位下載版序號一個","mssmall","12/23","1"
"24109","[新聞] 昆汀2015最愛電影是《瘋狂麥斯：憤怒道》","Carter8123","12/24","81"
"24428","[好雷]瘋狂麥斯：憤怒道 ","kodaayu","12/28","50"
"24649","[討論] 只有我認為 瘋狂麥斯很難看嗎?","foye0922"," 1/02","77"
"24667","Re: [討論] 只有我認為 瘋狂麥斯很難看嗎?","berlinch2000"," 1/02","39"
"24670","Re: [討論] 只有我認為 瘋狂麥斯很難看嗎?","Djpoeration"," 1/02","1"
"24677","Re: [討論] 只有我認為 瘋狂麥斯很難看嗎?","belleaya"," 1/02","14"
"24688","Re: [討論] 只有我認為 瘋狂麥斯很難看嗎?","ayrtonvitas"," 1/02","16"
"24694","Re: [討論] 只有我認為 瘋狂麥斯很難看嗎?","mrmowmow"," 1/03",""
"24695","Re: [討論] 只有我認為 瘋狂麥斯很難看嗎?","errard"," 1/03","8"
