"title","author","date","response"
"4429","[普雷] 成人世界","skypiper"," 3/10","1"
"4432","[負雷] 成人世界","MOONDAY79"," 3/10","1"
"4437","[影評] 成人世界-充滿嘻哈人生哲學的科幻電影 ","grafishbanet"," 3/10","4"
"4438","[負雷] 成人世界，多如牛毛的BUG...","MegaQ"," 3/10","3"
"4444","[普雷] 成人世界-劇情細節缺少說服力[無雷]","JACK19920102"," 3/10",""
"4446","[負雷] 成人世界-不如看全面進化","linkcat"," 3/10","3"
"4447","[微好雷]我看到的成人世界 ","funcry"," 3/10","2"
"4450","[選片] 成人世界/大喜臨門/或是去釣蝦","JHWH"," 3/10","34"
"4511","[好雷] 成人世界之沒關係,是Die Antwoord阿 ","Giselle"," 3/11","3"
"4532","[好雷] 成人世界CHAPPiE-故事簡單不傷腦！","NitroG"," 3/11","2"
"4540","[選片] 15號成人世界or一夜狂奔","chengRlee"," 3/12","12"
"4558","[選片] 成人世界-決勝焦點-模仿遊戲","rfps"," 3/12","37"
"4583","[普雷] 成人世界 ","m19871006"," 3/12","4"
"4642","[普好雷]大家都有病的成人世界Chappie ","BF109Pilot"," 3/14","4"
"4644","[世界末日爆炸爛雷]成人世界--進擊的魯魯","hornblower"," 3/14",""
"4669","[好雷] 成人世界 ","coputom"," 3/14","2"
"4677","[好雷] 成人世界簡單心得","odineye"," 3/14",""
"4704","[好雷] 成人世界感覺想傳達幾件事情 ","ironmaiden"," 3/15","5"
"4729","[好雷] 成人世界觀後感","SuperPato"," 3/15","8"
"4763","[普雷] 成人世界","ooic"," 3/16","2"
"4771","[普雷] 成人世界觀後感 ","mist8013"," 3/16","2"
"4773","[好雷] 敘事能力待加強的成人世界  ","Brad255"," 3/16","2"
"4813","[好雷] 但是要吐槽的成人世界","slycsboy"," 3/16","1"
"4860","[討論] 成人世界的評價似乎不太好?","ontherun3325"," 3/17","19"
"5009","[負雷] 其實是喜劇?-成人世界","everoh99"," 3/20","6"
"5054","[大負雷] 成人世界之沒有腦的人類","eric820813"," 3/21","13"
"5230","[非常雷] 雷不完的成人世界","profound"," 3/25","6"
"5387","[ 好雷 成人世界 天堂與地獄之下的涅盤","kuja"," 3/28","1"
"5466","[微好雷] 成人世界心得","sungastill"," 3/29","6"
"5519","[好評] 成人世界CHAPPiE 請當劇情片看 非爽片","Xenomorph"," 3/30","6"
"5541","[選片] 成人世界與一夜狂奔","ifte94wt"," 3/31","8"
"5907","[好雷] 成人世界觀後感 ","Isabel99"," 4/06","5"
"6573","[討論] 日本上映成人世界的風波","Gwaewluin"," 4/16","8"
"9857","[新聞] 尼爾布朗坎普最新執導《成人世界》藍光即","lpbrother"," 6/02","7"
"10153","[好雷] 成人世界","pauljet"," 6/07","16"
"10162","Re: [好雷] 成人世界","spurs0800"," 6/07","10"
"10437","[請益] 成人世界片尾曲","chrisenzo"," 6/11","3"
"10927","Re: [好雷] 成人世界","wcshiu"," 6/18",""
"11103","[負雷] 成人世界之重點到底是什麼！","coldplay5566"," 6/20","8"
"11642","[爛雷] 成人世界了無新意，看了浪費時間!","ironmanstock"," 6/29","6"
"12160","[負雷] 成人世界","Nash4208"," 7/08","12"
"12685","[普雷]《成人世界》成為人","quay"," 7/15","5"
"14710","[好雷+普雷] 模仿遊戲 & 成人世界(含BD版結局) ","rosebyrne"," 8/14","7"
"15890","[請益] 成人世界 Chappie另一結局？","mcwagamama"," 8/25","2"
"23166","[好雷]《異色童話集》，為慾望而生的成人世界。 ","a122239","12/12","4"
"26138","[Live] 成人世界Chappie  HBO首播21:00","pttnowash"," 1/30","52"
"26176","Re: [Live] 成人世界Chappie  HBO首播21:00","ccc101419"," 1/31","7"
